9
service_201,244,2,1
service_202,488,15,7
service_203,28,5,3
service_204,24,8,34
service_205,1882,9,18
service_206,16,1,1
service_207,426,8,1
service_208,1054,8,22
service_209,687,15,8
service_210,7,3,1
service_211,193,4,58
service_212,333,1,5
service_213,287,8,1
service_214,147,3,1
service_215,468,125,5
service_216,2528,13,23
service_217,13859,68,50
service_218,417,87,5
service_219,191,8,1
service_220,152,8,64
service_221,185,7,1
service_222,141,6,52
service_223,15,5,2
service_224,176,5,6
service_225,3452,13,20
service_226,3349,10,24
service_227,23511,6,2
service_228,829,5,12
service_229,5687,116,36
service_230,131,5,6
service_231,1928,13,19
service_232,733,15,16
service_233,562,115,5
service_234,113,6,1
service_235,631,14,14
service_236,5,6,2
service_237,259,1,4
service_238,1295,12,15
service_239,156,4,1
service_240,10385,1,1
service_241,124,4,41
service_242,468,8,11
service_243,832,9,14
service_244,6,5,1
service_245,192,4,1
service_246,318,8,1
service_247,2,4,3
service_248,32,97,6
service_249,28,4,1
service_250,353,6,1
service_251,195,1,4
service_252,886,8,12
service_253,484,7,15
service_254,865,10,15
service_255,248,125,1
service_256,318,122,2
service_257,49,1,1
service_258,260,4,1
service_259,7969,109,47
service_260,411,1,1
service_261,929,11,6
service_262,10,2,1
service_263,340,7,37
service_264,1314,11,19
service_265,8,1,4
service_266,2543,8,16
service_267,1915,13,22
service_268,8,6,4
service_269,503,6,6
service_270,3478,8,19
service_271,12,6,4
service_272,363,5,6
service_273,651,78,4
service_274,2,3,4
service_275,16502,104,34
service_276,489,8,14
service_277,487,116,5
service_278,24854,2,1
service_279,83,1,5
service_280,3722,11,19
service_281,11116,121,46
service_282,3,6,2
service_283,60,1,1
service_284,12414,3,1
service_285,6,6,1
service_286,17912,51,37
service_287,15910,84,67
service_288,5145,88,38
service_289,943,96,4
service_290,13091,6,2
service_291,16,2,1
service_292,2588,16,22
service_293,19068,59,39
service_294,3088,10,24
service_295,889,12,5
service_296,2011,14,22
service_297,961,93,3
service_298,31,7,1
service_299,800,115,1
service_300,21004,6,2
service_301,231,4,1
service_302,20,5,4
service_303,1988,16,16
service_304,25,1,4
service_305,214,1,5
service_306,549,16,14
service_307,190,3,4
service_308,476,6,49
service_309,14917,91,49
service_310,17,4,4
service_311,16176,127,68
service_312,2922,13,13
service_313,11,5,1
service_314,275,5,48
service_315,8732,90,50
service_316,19273,2,2
service_317,197,6,63
service_318,143,5,1
service_319,22588,5,1
service_320,195,6,64
service_321,10261,76,59
service_322,7841,65,76
service_323,253,4,51
service_324,3652,15,17
service_325,16416,4,3
service_326,582,8,64
service_327,150,97,5
service_328,658,5,10
service_329,11440,50,34
service_330,23303,3,2
service_331,30,5,3
service_332,14297,103,42
service_333,53,7,61
service_334,887,10,10
service_335,123,82,2
service_336,770,16,16
service_337,22,1,3
service_338,961,12,8
service_339,1392,14,15
service_340,339,5,1
service_341,58,3,5
service_342,292,7,45
service_343,13611,5,3
service_344,566,6,45
service_345,1094,16,21
service_346,781,93,2
service_347,105,1,1
service_348,984,15,13
service_349,498,2,36
service_350,23850,4,1
service_351,17528,5,1
service_352,1902,12,13
service_353,123,6,3
service_354,297,7,1
service_355,13804,1,1
service_356,365,8,1
service_357,2574,14,12
service_358,17534,84,43
service_359,14,5,3
service_360,22,128,5
service_361,430,8,1
service_362,148,74,5
service_363,87,7,1
service_364,15148,3,2
service_365,255,5,44
service_366,308,8,1
service_367,20575,6,1
service_368,23,1,4
service_369,369,113,1
service_370,14,6,4
service_371,46,7,1
service_372,235,99,3
service_373,491,3,40
service_374,23986,5,3
service_375,14815,117,42
service_376,196,3,1
service_377,11474,6,1
service_378,966,4,8
service_379,937,8,11
service_380,2200,10,18
service_381,191,4,56
service_382,171,2,44
service_383,453,13,14
service_384,2180,16,19
service_385,459,3,1
service_386,101,5,6
service_387,468,16,5
service_388,184,2,59
service_389,17465,97,76
service_390,1625,16,14
service_391,22892,1,2
service_392,2115,16,12
service_393,13265,57,55
service_394,1684,8,19
service_395,1541,11,21
service_396,588,100,4
service_397,17453,2,3
service_398,654,6,14
service_399,35,4,2
service_400,148,4,5
service_401,22,4,4
service_402,12645,116,52
service_403,385,5,1
service_404,3060,15,14
service_405,106,1,5
service_406,863,103,1
service_407,196,7,1
service_408,25,105,4
service_409,22293,1,1
service_410,397,3,1
service_411,3658,12,18
service_412,12331,1,1
service_413,9,4,4
service_414,23,4,3
service_415,17590,2,2
service_416,126,2,6
service_417,702,9,4
service_418,477,114,6
service_419,40,5,1
service_420,14037,111,32
service_421,3,3,3
service_422,15084,5,1
service_423,52,2,6
service_424,9417,57,31
service_425,8583,116,53
service_426,230,4,3
service_427,12,5,3
service_428,377,1,63
service_429,848,16,11
service_430,391,1,1
service_431,2547,13,22
service_432,24,6,3
service_433,1582,11,13
service_434,142,7,1
service_435,23,3,1
service_436,1796,14,21
service_437,16841,2,2
service_438,14309,82,43
service_439,34,2,1
service_440,495,2,44
service_441,30,2,4
service_442,481,14,11
service_443,632,112,4
service_444,591,6,50
service_445,7549,125,63
service_446,252,4,31
service_447,248,5,1
service_448,9924,113,76
service_449,27,5,1
service_450,551,12,7
service_451,24430,2,2
service_452,1403,16,20
service_453,423,116,4
service_454,307,75,2
service_455,3552,15,22
service_456,721,4,10
service_457,418,7,1
service_458,243,1,1
service_459,122,104,2
service_460,29,4,4
service_461,16640,4,1
service_462,250,3,51
service_463,3449,13,21
service_464,437,2,1
service_465,484,16,15
service_466,77,5,4
service_467,29,1,2
service_468,2,4,2
service_469,69,3,3
service_470,683,76,1
service_471,2268,13,13
service_472,299,1,1
service_473,99,2,4
service_474,4,3,3
service_475,6174,128,48
service_476,1266,15,21
service_477,162,2,61
service_478,21289,3,1
service_479,437,6,1
service_480,26,4,3
service_481,10020,87,71
service_482,215,4,1
service_483,216,95,4
service_484,3880,10,12
service_485,460,13,5
service_486,1441,15,14
service_487,3960,9,16
service_488,705,105,5
service_489,21774,4,2
service_490,63,5,1
service_491,21,1,3
service_492,2600,11,17
service_493,450,4,16
service_494,399,3,61
service_495,22,4,3
service_496,5,3,4
service_497,982,88,1
service_498,2026,14,13
service_499,29,3,2
service_500,72,2,5
service_501,9,2,2
service_502,20,1,1
service_503,820,112,3
service_504,54,4,5
service_505,13458,2,2
service_506,9480,117,55
service_507,14674,128,69
service_508,17126,6,1
service_509,24,5,3
service_510,17382,108,32
service_511,341,1,56
service_512,885,10,11
service_513,15163,5,1
service_514,9,3,1
service_515,20951,5,2
service_516,136,1,1
service_517,114,4,2
service_518,2,7,1
service_519,680,12,12
service_520,9,5,1
service_521,19,2,3
service_522,640,10,12
service_523,182,90,1
service_524,41,6,1
service_525,1,1,2
service_526,174,5,46
service_527,83,7,1
service_528,2480,9,24
service_529,317,2,34
service_530,1497,8,15
service_531,676,6,5
service_532,11,1,4
service_533,7000,111,72
service_534,86,6,35
service_535,181,114,2
service_536,9100,52,69
service_537,464,6,6
service_538,165,89,4
service_539,31,108,4
service_540,54,7,1
service_541,1778,15,24
service_542,632,14,16
service_543,18,4,4
service_544,658,112,2
service_545,19,4,2
service_546,293,3,1
service_547,665,108,4
service_548,162,4,1
service_549,1393,16,20
service_550,539,11,11
service_551,14037,93,37
service_552,327,3,2
service_553,550,7,48
service_554,55,1,3
service_555,3850,12,18
service_556,2149,13,18
service_557,943,9,5
service_558,10,6,3
service_559,12,1,1
service_560,190,76,2
service_561,14878,126,36
service_562,117,77,3
service_563,326,80,2
service_564,19539,1,1
service_565,142,3,5
service_566,19958,60,75
service_567,14459,119,49
service_568,15779,88,36
service_569,386,1,1
service_570,48,6,1
service_571,71,1,1
service_572,55,4,1
service_573,26,3,4
service_574,6751,83,40
service_575,19664,81,35
service_576,173,88,6
service_577,417,11,7
service_578,1693,16,15
service_579,3,5,1
service_580,18,2,1
service_581,109,7,1
service_582,9795,94,38
service_583,499,7,1
service_584,256,2,56
service_585,510,1,37
service_586,303,4,1
service_587,3361,10,22
service_588,654,6,15
service_589,119,2,6
service_590,375,1,6
service_591,69,4,1
service_592,988,4,14
service_593,21751,1,3
service_594,212,1,3
service_595,17324,2,1
service_596,777,9,10
service_597,338,5,1
service_598,24053,6,1
service_599,16376,3,1
service_600,18026,4,2
service_601,26,5,1
service_602,238,3,1
service_603,384,4,5
service_604,209,7,37
service_605,145,5,47
service_606,2745,8,19
service_607,6069,125,59
service_608,311,93,4
service_609,21279,3,2
service_610,139,3,1
service_611,17178,2,1
service_612,20571,4,2
service_613,19039,5,3
service_614,1449,12,23
service_615,535,97,6
service_616,678,14,12
service_617,414,1,34
service_618,647,8,8
service_619,22414,6,3
service_620,7997,113,63
service_621,77,1,3
service_622,11876,122,51
service_623,247,2,2
service_624,713,15,16
service_625,129,5,1
service_626,343,6,1
service_627,242,4,1
service_628,47,108,3
service_629,25,2,3
service_630,8,4,1
service_631,505,13,6
service_632,16729,1,1
service_633,14,5,1
service_634,961,11,15
service_635,1904,11,15
service_636,100,69,3
service_637,301,4,1
service_638,461,4,35
service_639,946,95,5
service_640,495,16,8
service_641,17229,80,32
service_642,23,3,2
service_643,251,2,4
service_644,103,76,5
service_645,19431,3,1
service_646,357,6,1
service_647,18,6,2
service_648,379,1,6
service_649,342,3,2
service_650,1642,11,23
service_651,376,2,2
service_652,13238,2,2
service_653,2,6,4
service_654,20135,2,1
service_655,609,9,14
service_656,443,3,34
service_657,2940,14,12
service_658,2534,8,20
service_659,3803,14,13
service_660,561,7,5
service_661,2700,9,18
service_662,21463,2,2
service_663,16693,121,73
service_664,19760,125,67
service_665,908,122,2
service_666,15821,122,43
service_667,14,2,4
service_668,324,5,43
service_669,101,4,3
service_670,396,8,1
service_671,529,4,7
service_672,19043,64,65
service_673,13,6,2
service_674,266,2,5
service_675,23089,2,1
service_676,261,5,5
service_677,647,12,12
service_678,747,12,12
service_679,665,8,9
service_680,7231,72,32
service_681,252,4,1
service_682,21448,6,1
service_683,7421,106,34
service_684,370,2,1
service_685,6,6,3
service_686,31,69,1
service_687,397,6,6
service_688,371,1,1
service_689,169,75,1
service_690,17877,1,2
service_691,15609,97,33
service_692,369,2,3
service_693,389,79,5
service_694,300,5,40
service_695,958,6,13
service_696,12811,86,61
service_697,19913,59,39
service_698,2183,16,21
service_699,161,4,4
service_700,260,4,4
service_701,23,5,1
service_702,339,3,2
service_703,177,6,1
service_704,742,100,5
service_705,2659,14,21
service_706,641,10,6
service_707,524,4,50
service_708,678,71,3
service_709,175,7,32
service_710,16702,55,70
service_711,2,4,2
service_712,16720,5,3
service_713,12537,95,80
service_714,396,5,6
service_715,8027,66,34
service_716,138,1,1
service_717,130,2,1
service_718,265,3,60
service_719,29,2,2
service_720,368,4,1
service_721,138,4,1
service_722,544,15,10
service_723,175,5,56
service_724,163,1,45
service_725,388,3,1
service_726,12059,77,36
service_727,258,2,59
service_728,200,3,6
service_729,81,6,1
service_730,44,3,55
service_731,21814,6,2
service_732,557,88,3
service_733,24179,6,1
service_734,881,10,8
service_735,406,5,1
service_736,14432,117,62
service_737,396,2,6
service_738,777,7,12
service_739,13499,72,47
service_740,743,82,4
service_741,345,6,3
service_742,149,6,6
service_743,150,2,2
service_744,13423,3,1
service_745,9222,125,50
service_746,804,15,7
service_747,1418,9,13
service_748,17,4,1
service_749,5791,127,42
service_750,19720,1,3
service_751,18070,2,1
service_752,330,6,1
service_753,209,1,6
service_754,485,16,13
service_755,13137,91,54
service_756,872,12,10
service_757,16801,117,30
service_758,95,2,1
service_759,301,1,3
service_760,58,3,1
service_761,21278,4,2
service_762,21,6,4
service_763,291,2,56
service_764,318,6,2
service_765,189,6,1
service_766,40,3,5
service_767,526,12,14
service_768,112,5,44
service_769,16504,5,2
service_770,859,68,5
service_771,2668,11,14
service_772,1883,16,14
service_773,645,11,8
service_774,346,118,1
service_775,661,4,15
service_776,134,7,32
service_777,646,67,3
service_778,18067,4,2
service_779,495,1,1
service_780,531,10,16
service_781,22,2,1
service_782,19498,76,53
service_783,204,2,1
service_784,79,8,1
service_785,963,92,1
service_786,1895,12,17
service_787,54,120,5
service_788,8004,105,66
service_789,897,14,11
service_790,391,3,1
service_791,18621,83,48
service_792,60,2,3
service_793,5081,117,58
service_794,15613,3,1
service_795,28,6,2
service_796,24,4,1
service_797,630,80,1
service_798,779,11,15
service_799,311,1,5
service_800,579,73,3
service_801,588,3,31
service_802,9,5,2
service_803,388,7,1
service_804,566,8,35
service_805,9842,68,64
service_806,594,114,6
service_807,12407,3,3
service_808,701,4,16
service_809,19538,89,66
service_810,12869,2,1
service_811,1913,12,24
service_812,2760,14,21
service_813,5897,102,69
service_814,286,4,2
service_815,328,2,1
service_816,498,1,1
service_817,1884,12,20
service_818,18519,5,1
service_819,687,111,6
service_820,24721,5,1
service_821,17402,52,48
service_822,177,4,6
service_823,545,15,13
service_824,175,1,1
service_825,303,6,1
service_826,339,5,1
service_827,11265,123,54
service_828,417,74,2
service_829,288,4,4
service_830,549,16,7
service_831,10139,123,51
service_832,657,7,16
service_833,409,3,45
service_834,522,5,32
service_835,85,4,2
service_836,4,6,5
service_837,308,7,1
service_838,456,5,16
service_839,258,4,1
service_840,597,13,9
service_841,25,1,4
service_842,5917,128,71
service_843,83,5,34
service_844,56,123,4
service_845,3578,16,15
service_846,21,4,2
service_847,374,3,2
service_848,277,1,61
service_849,15,5,3
service_850,84,1,1
service_851,3973,14,24
service_852,344,3,1
service_853,20,76,6
service_854,24,6,4
service_855,473,1,1
service_856,669,4,10
service_857,16053,118,46
service_858,599,7,7
service_859,8,1,2
service_860,367,86,2
service_861,938,116,1
service_862,18,1,4
service_863,105,2,6
service_864,480,13,6
service_865,195,1,2
service_866,122,6,1
service_867,16,5,3
service_868,63,4,1
service_869,3,6,3
service_870,271,1,40
service_871,49,83,4
service_872,523,1,36
service_873,142,5,1
service_874,17401,2,3
service_875,105,7,60
service_876,6774,68,59
service_877,22,5,2
service_878,1307,8,14
service_879,903,13,12
service_880,1419,11,16
service_881,11879,71,66
service_882,10572,112,80
service_883,8,4,2
service_884,8981,64,62
service_885,3226,13,18
service_886,174,2,5
service_887,24,1,4
service_888,16783,104,55
service_889,864,11,15
service_890,207,4,2
service_891,266,3,1
service_892,783,65,4
service_893,7353,60,72
service_894,1739,11,22
service_895,336,85,1
service_896,348,6,1
service_897,553,122,1
service_898,415,3,34
service_899,15670,72,34
service_900,2340,14,19
service_901,286,5,5
service_902,241,7,64
service_903,560,1,40
service_904,1154,13,24
service_905,310,6,6
service_906,20851,5,2
service_907,520,5,38
service_908,346,2,35
service_909,356,8,64
service_910,12501,54,74
service_911,3,3,2
service_912,24666,5,2
service_913,13,4,2
service_914,17601,73,31
service_915,9,4,1
service_916,872,11,13
service_917,13068,99,64
service_918,3554,14,20
service_919,23,2,2
service_920,529,90,4
service_921,330,5,3
service_922,5010,101,71
service_923,3794,11,17
service_924,357,3,1
service_925,774,114,4
service_926,703,123,5
service_927,16,6,1
service_928,2145,16,14
service_929,873,112,3
service_930,187,7,59
service_931,101,3,1
service_932,191,4,38
service_933,17113,123,47
service_934,426,4,1
service_935,19770,123,36
service_936,415,86,3
service_937,735,6,12
service_938,740,126,2
service_939,399,86,5
service_940,2653,11,23
service_941,15625,5,3
service_942,105,93,5
service_943,973,15,10
service_944,375,68,6
service_945,17,3,4
service_946,10314,52,69
service_947,775,127,6
service_948,268,4,30
service_949,15023,6,3
service_950,924,13,5
service_951,892,13,11
service_952,1192,11,20
service_953,596,95,3
service_954,45,3,2
service_955,158,2,1
service_956,465,2,50
service_957,208,78,2
service_958,2499,11,18
service_959,24,5,1
service_960,23087,4,2
service_961,47,67,5
service_962,154,2,48
service_963,436,16,9
service_964,2870,14,21
service_965,6999,125,63
service_966,18,1,2
service_967,1,3,3
service_968,1962,16,20
service_969,19032,94,55
service_970,1560,13,20
service_971,214,1,1
service_972,11807,107,64
service_973,9,3,2
service_974,3018,13,20
service_975,759,100,5
service_976,751,119,3
service_977,807,101,2
service_978,7111,88,69
service_979,484,16,15
service_980,171,1,1
service_981,21,1,2
service_982,382,4,44
service_983,642,6,14
service_984,733,9,5
service_985,10091,3,2
service_986,2,5,2
service_987,285,3,1
service_988,311,5,63
service_989,15107,99,54
service_990,5,4,2
service_991,230,8,1
service_992,77,1,1
service_993,867,86,3
service_994,215,2,63
service_995,23195,2,3
service_996,18233,63,77
service_997,1779,9,14
service_998,19938,2,3
service_999,321,3,5
service_1000,460,10,15
service_1001,47,5,2
service_1002,135,8,1
service_1003,21756,5,2
service_1004,25,86,4
service_1005,266,2,1
service_1006,1740,13,19
service_1007,11,3,3
service_1008,15284,84,60
service_1009,2552,10,21
service_1010,167,2,5
service_1011,923,16,14
service_1012,13,6,2
service_1013,801,4,12
service_1014,3942,15,13
service_1015,6,1,4
service_1016,13249,4,3
service_1017,19248,6,3
service_1018,1119,13,14
service_1019,1635,11,23
service_1020,452,3,1
service_1021,410,6,1
service_1022,242,3,45
service_1023,2331,13,23
service_1024,22932,5,3
service_1025,15246,5,2
service_1026,428,2,61
service_1027,24,6,4
service_1028,12647,4,2
service_1029,10320,5,2
service_1030,260,8,37
service_1031,2830,15,12
service_1032,3338,10,19
service_1033,565,4,9
service_1034,20923,5,2
service_1035,19920,113,76
service_1036,619,11,15
service_1037,142,96,2
service_1038,1115,9,14
service_1039,407,71,5
service_1040,12838,1,1
service_1041,568,8,59
service_1042,13248,114,66
service_1043,12,6,2
service_1044,684,110,2
service_1045,20443,5,2
service_1046,385,1,2
service_1047,143,3,2
service_1048,331,2,1
service_1049,871,5,9
service_1050,1860,9,12
service_1051,3633,10,24
service_1052,680,68,1
service_1053,204,8,47
service_1054,8159,57,69
service_1055,24936,1,3
service_1056,241,2,1
service_1057,3,5,1
service_1058,2629,8,22
service_1059,3997,10,13
service_1060,12578,1,3
service_1061,14,4,2
service_1062,59,5,6
service_1063,518,5,10
service_1064,54,3,1
service_1065,62,5,6
service_1066,229,2,6
service_1067,678,121,2
service_1068,20206,6,3
service_1069,10606,3,3
service_1070,17068,4,2
service_1071,18784,1,3
service_1072,2865,12,24
service_1073,6697,69,78
service_1074,181,2,35
service_1075,24,7,63
service_1076,2380,8,21
service_1077,138,84,5
service_1078,385,3,31
service_1079,21479,3,2
service_1080,430,2,1
service_1081,21725,6,3
service_1082,132,128,1
service_1083,634,11,5
service_1084,2128,11,18
service_1085,563,106,5
service_1086,397,104,2
service_1087,23866,1,2
service_1088,559,4,6
service_1089,30,1,4
service_1090,770,13,6
service_1091,8,5,4
service_1092,62,3,33
service_1093,24,6,1
service_1094,219,1,1
service_1095,12129,2,2
service_1096,15651,63,51
service_1097,268,85,6
service_1098,114,6,6
service_1099,34,4,33
service_1100,417,13,9
service_1101,490,8,1
service_1102,434,104,5
service_1103,779,11,13
service_1104,381,101,4
service_1105,2008,12,19
service_1106,540,16,8
service_1107,14,1,1
service_1108,285,1,1
service_1109,7009,54,43
service_1110,378,4,5
service_1111,11644,4,2
service_1112,93,8,40
service_1113,265,1,1
service_1114,6596,96,58
service_1115,551,13,4
service_1116,750,15,4
service_1117,3,2,1
service_1118,232,2,1
service_1119,237,6,2
service_1120,82,71,3
service_1121,994,100,4
service_1122,205,7,41
service_1123,601,4,4
service_1124,94,6,1
service_1125,14,6,4
service_1126,509,1,43
service_1127,974,4,9
service_1128,20994,2,3
service_1129,81,8,1
service_1130,456,7,1
service_1131,1323,13,21
service_1132,937,7,6
service_1133,1,1,1
service_1134,413,7,57
service_1135,718,9,14
service_1136,387,1,1
service_1137,229,5,4
service_1138,4,3,1
service_1139,384,6,3
service_1140,18910,5,1
service_1141,588,1,50
service_1142,20939,6,1
service_1143,804,87,1
service_1144,514,1,49
service_1145,30,4,4
service_1146,20617,1,1
service_1147,19,4,1
service_1148,196,5,1
service_1149,465,7,1
service_1150,1885,15,16
service_1151,249,4,5
service_1152,255,4,41
service_1153,448,88,2
service_1154,15972,125,68
service_1155,597,2,58
service_1156,35,6,3
service_1157,2764,10,12
service_1158,17655,1,3
service_1159,27,5,2
service_1160,491,10,4
service_1161,3706,8,22
service_1162,98,2,45
service_1163,701,122,2
service_1164,485,11,4
service_1165,13251,125,48
service_1166,5500,59,64
service_1167,458,5,1
service_1168,7264,70,78
service_1169,862,9,12
service_1170,17082,79,66
service_1171,17,3,4
service_1172,277,2,1
service_1173,133,5,1
service_1174,243,6,1
service_1175,584,7,10
service_1176,706,13,10
service_1177,486,6,12
service_1178,22,5,3
service_1179,3457,14,20
service_1180,7464,109,76
service_1181,297,8,1
service_1182,45,6,44
service_1183,664,16,5
service_1184,58,6,1
service_1185,254,5,6
service_1186,12900,4,2
service_1187,14145,78,51
service_1188,182,2,1
service_1189,94,5,1
service_1190,360,5,1
service_1191,280,4,1
service_1192,14,5,1
service_1193,10118,69,34
service_1194,1,2,3
service_1195,795,6,6
service_1196,594,96,6
service_1197,141,3,1
service_1198,14402,78,47
service_1199,11555,118,74
service_1200,8734,128,32
service_1201,71,5,1
service_1202,5,5,4
service_1203,835,4,13
service_1204,491,8,5
service_1205,23593,1,3
service_1206,15861,6,3
service_1207,1837,14,13
service_1208,13495,4,3
service_1209,458,1,1
service_1210,2018,8,16
service_1211,570,77,4
service_1212,799,67,2
service_1213,929,100,3
service_1214,5,3,1
service_1215,839,9,14
service_1216,99,6,3
service_1217,29,7,55
service_1218,881,16,15
service_1219,29,6,1
service_1220,7077,83,68
service_1221,14391,119,70
service_1222,280,5,6
service_1223,206,4,5
service_1224,1396,12,13
service_1225,9,4,1
service_1226,23758,3,3
service_1227,2615,14,16
service_1228,11917,128,72
service_1229,15115,81,74
service_1230,357,8,1
service_1231,11244,122,49
service_1232,735,9,13
service_1233,322,1,37
service_1234,538,15,13
service_1235,1239,15,17
service_1236,21419,4,3
service_1237,180,1,1
service_1238,3,4,1
service_1239,23640,5,3
service_1240,18230,100,43
service_1241,161,4,1
service_1242,1409,16,21
service_1243,336,6,33
service_1244,249,1,1
service_1245,305,6,6
service_1246,140,5,63
service_1247,184,1,48
service_1248,193,5,1
service_1249,255,7,1
service_1250,809,120,3
service_1251,1058,12,17
service_1252,443,6,1
service_1253,11,5,1
service_1254,26,3,3
service_1255,13150,5,3
service_1256,218,2,2
service_1257,265,116,4
service_1258,3594,10,24
service_1259,173,5,1
service_1260,806,14,9
service_1261,235,71,1
service_1262,83,3,1
service_1263,1623,12,14
service_1264,14,4,4
service_1265,411,3,50
service_1266,799,4,5
service_1267,581,8,15
service_1268,494,9,12
service_1269,547,7,33
service_1270,390,5,1
service_1271,885,13,12
service_1272,247,8,1
service_1273,24329,1,1
service_1274,455,66,3
service_1275,5,6,4
service_1276,169,7,34
service_1277,3991,9,14
service_1278,105,5,3
service_1279,22049,4,2
service_1280,17046,3,3
service_1281,444,1,1
service_1282,10740,71,53
service_1283,527,3,49
service_1284,1505,16,23
service_1285,18248,3,2
service_1286,817,99,1
service_1287,347,4,3
service_1288,377,5,59
service_1289,758,83,2
service_1290,514,6,7
service_1291,3920,15,16
service_1292,15072,112,73
service_1293,861,11,16
service_1294,392,4,1
service_1295,171,8,40
service_1296,99,5,5
service_1297,351,3,1
service_1298,12,6,1
service_1299,5995,58,68
service_1300,493,4,1
service_1301,337,4,32
service_1302,312,4,1
service_1303,13241,68,47
service_1304,15423,2,2
service_1305,19,6,6
service_1306,927,5,15
service_1307,226,8,1
service_1308,19827,58,57
service_1309,177,100,3
service_1310,369,5,46
service_1311,28,4,1
service_1312,886,13,13
service_1313,17378,6,3
service_1314,415,14,14
service_1315,247,80,2
service_1316,12479,114,62
service_1317,552,7,57
service_1318,13429,69,78
service_1319,157,3,4
service_1320,2963,9,16
service_1321,22,2,3
service_1322,120,1,1
