9
service_57_6,4,2,3
service_57_7,4,2,3
service_57_8,4,2,3
service_57_9,4,2,3
service_57_10,4,2,3
service_57_11,4,2,3
service_57_12,4,2,3
service_57_13,4,2,3
service_57_14,4,2,3
service_57_15,4,2,3
service_57_16,4,2,3
service_57_17,4,2,3
service_57_18,4,2,3
service_57_19,4,2,3
service_58_0,2046,12,17
service_58_1,2046,12,17
service_58_2,2046,12,17
service_58_3,2046,12,17
service_58_4,2046,12,17
service_58_5,2046,12,17
service_58_6,2046,12,17
service_59_0,255,6,4
service_60_0,2557,16,23
service_61_0,14154,95,34
service_62_0,224,1,4
service_63_0,590,119,5
service_63_1,590,119,5
service_63_2,590,119,5
service_64_0,149,2,1
service_65_0,176,123,6
service_66_0,847,5,7
service_66_1,847,5,7
service_66_2,847,5,7
service_66_3,847,5,7
service_66_4,847,5,7
service_66_5,847,5,7
service_66_6,847,5,7
service_66_7,847,5,7
service_66_8,847,5,7
service_66_9,847,5,7
service_66_10,847,5,7
service_66_11,847,5,7
service_67_0,269,2,1
service_68_0,227,107,2
service_68_1,227,107,2
service_68_2,227,107,2
service_68_3,227,107,2
service_68_4,227,107,2
service_68_5,227,107,2
service_68_6,227,107,2
service_68_7,227,107,2
service_68_8,227,107,2
service_68_9,227,107,2
service_69_0,15374,64,63
service_70_0,360,83,2
service_70_1,360,83,2
service_70_2,360,83,2
service_70_3,360,83,2
service_70_4,360,83,2
service_70_5,360,83,2
service_70_6,360,83,2
service_71_0,2048,11,14
service_72_0,78,2,4
service_72_1,78,2,4
service_72_2,78,2,4
service_72_3,78,2,4
service_72_4,78,2,4
service_73_0,22,5,3
service_74_0,155,121,1
service_74_1,155,121,1
service_74_2,155,121,1
service_74_3,155,121,1
service_74_4,155,121,1
service_74_5,155,121,1
service_74_6,155,121,1
service_74_7,155,121,1
service_74_8,155,121,1
service_74_9,155,121,1
service_74_10,155,121,1
service_74_11,155,121,1
service_74_12,155,121,1
service_74_13,155,121,1
service_74_14,155,121,1
service_74_15,155,121,1
service_74_16,155,121,1
service_74_17,155,121,1
service_74_18,155,121,1
service_74_19,155,121,1
service_74_20,155,121,1
service_75_0,21,3,3
service_76_0,520,74,3
service_76_1,520,74,3
service_77_0,2,1,3
service_78_0,492,13,13
service_78_1,492,13,13
service_78_2,492,13,13
service_78_3,492,13,13
service_78_4,492,13,13
service_78_5,492,13,13
service_78_6,492,13,13
service_78_7,492,13,13
service_78_8,492,13,13
service_78_9,492,13,13
service_79_0,19,5,1
service_79_1,19,5,1
service_79_2,19,5,1
service_79_3,19,5,1
service_79_4,19,5,1
service_79_5,19,5,1
service_79_6,19,5,1
service_79_7,19,5,1
service_79_8,19,5,1
service_79_9,19,5,1
service_79_10,19,5,1
service_79_11,19,5,1
service_79_12,19,5,1
service_80_0,15267,5,2
service_81_0,231,1,3
service_81_1,231,1,3
service_81_2,231,1,3
service_81_3,231,1,3
service_81_4,231,1,3
service_82_0,916,14,6
service_82_1,916,14,6
service_82_2,916,14,6
service_82_3,916,14,6
service_82_4,916,14,6
service_82_5,916,14,6
service_82_6,916,14,6
service_82_7,916,14,6
service_82_8,916,14,6
service_82_9,916,14,6
service_82_10,916,14,6
service_82_11,916,14,6
service_82_12,916,14,6
service_82_13,916,14,6
service_82_14,916,14,6
service_82_15,916,14,6
service_82_16,916,14,6
service_82_17,916,14,6
service_82_18,916,14,6
service_82_19,916,14,6
service_82_20,916,14,6
service_82_21,916,14,6
service_82_22,916,14,6
service_83_0,21593,4,2
service_84_0,163,3,2
service_84_1,163,3,2
service_84_2,163,3,2
service_84_3,163,3,2
service_84_4,163,3,2
service_84_5,163,3,2
service_84_6,163,3,2
service_84_7,163,3,2
service_84_8,163,3,2
service_84_9,163,3,2
service_84_10,163,3,2
service_84_11,163,3,2
service_84_12,163,3,2
service_84_13,163,3,2
service_84_14,163,3,2
service_84_15,163,3,2
service_84_16,163,3,2
service_85_0,210,6,1
service_85_1,210,6,1
service_85_2,210,6,1
service_85_3,210,6,1
service_85_4,210,6,1
service_85_5,210,6,1
service_85_6,210,6,1
service_85_7,210,6,1
service_85_8,210,6,1
service_85_9,210,6,1
service_86_0,343,1,3
service_86_1,343,1,3
service_86_2,343,1,3
service_86_3,343,1,3
service_86_4,343,1,3
service_86_5,343,1,3
service_86_6,343,1,3
service_86_7,343,1,3
service_86_8,343,1,3
service_86_9,343,1,3
service_86_10,343,1,3
service_86_11,343,1,3
service_86_12,343,1,3
service_86_13,343,1,3
service_86_14,343,1,3
service_86_15,343,1,3
service_86_16,343,1,3
service_86_17,343,1,3
service_86_18,343,1,3
service_86_19,343,1,3
service_86_20,343,1,3
service_87_0,16114,99,48
service_88_0,2365,9,21
service_89_0,318,115,2
service_89_1,318,115,2
service_89_2,318,115,2
service_89_3,318,115,2
service_89_4,318,115,2
service_90_0,717,12,10
service_90_1,717,12,10
service_90_2,717,12,10
service_90_3,717,12,10
service_90_4,717,12,10
service_90_5,717,12,10
service_90_6,717,12,10
service_90_7,717,12,10
service_90_8,717,12,10
service_90_9,717,12,10
service_90_10,717,12,10
service_90_11,717,12,10
service_90_12,717,12,10
service_90_13,717,12,10
service_90_14,717,12,10
service_90_15,717,12,10
service_90_16,717,12,10
service_90_17,717,12,10
service_90_18,717,12,10
service_90_19,717,12,10
service_90_20,717,12,10
service_90_21,717,12,10
service_90_22,717,12,10
service_91_0,833,81,6
service_91_1,833,81,6
service_91_2,833,81,6
service_91_3,833,81,6
service_91_4,833,81,6
service_91_5,833,81,6
service_91_6,833,81,6
service_91_7,833,81,6
service_91_8,833,81,6
service_91_9,833,81,6
service_91_10,833,81,6
service_91_11,833,81,6
service_91_12,833,81,6
service_91_13,833,81,6
service_91_14,833,81,6
service_91_15,833,81,6
service_91_16,833,81,6
service_91_17,833,81,6
service_91_18,833,81,6
service_91_19,833,81,6
service_91_20,833,81,6
service_91_21,833,81,6
service_91_22,833,81,6
service_91_23,833,81,6
service_91_24,833,81,6
service_91_25,833,81,6
service_92_0,935,1,4
service_92_1,935,1,4
service_92_2,935,1,4
service_92_3,935,1,4
service_92_4,935,1,4
service_92_5,935,1,4
service_92_6,935,1,4
service_92_7,935,1,4
service_92_8,935,1,4
service_92_9,935,1,4
service_92_10,935,1,4
service_92_11,935,1,4
service_92_12,935,1,4
service_92_13,935,1,4
service_92_14,935,1,4
service_92_15,935,1,4
service_92_16,935,1,4
service_92_17,935,1,4
service_92_18,935,1,4
service_92_19,935,1,4
service_92_20,935,1,4
service_92_21,935,1,4
service_92_22,935,1,4
service_92_23,935,1,4
service_92_24,935,1,4
service_92_25,935,1,4
service_92_26,935,1,4
service_93_0,186,3,2
service_93_1,186,3,2
service_93_2,186,3,2
service_93_3,186,3,2
service_93_4,186,3,2
service_93_5,186,3,2
service_93_6,186,3,2
service_93_7,186,3,2
service_93_8,186,3,2
service_93_9,186,3,2
service_93_10,186,3,2
service_93_11,186,3,2
service_94_0,971,127,2
service_94_1,971,127,2
service_94_2,971,127,2
service_94_3,971,127,2
service_94_4,971,127,2
service_94_5,971,127,2
service_94_6,971,127,2
service_95_0,1634,9,16
service_96_0,919,16,12
service_96_1,919,16,12
service_96_2,919,16,12
service_96_3,919,16,12
service_96_4,919,16,12
service_96_5,919,16,12
service_96_6,919,16,12
service_96_7,919,16,12
service_96_8,919,16,12
service_96_9,919,16,12
service_96_10,919,16,12
service_96_11,919,16,12
service_96_12,919,16,12
service_96_13,919,16,12
service_96_14,919,16,12
service_96_15,919,16,12
service_96_16,919,16,12
service_96_17,919,16,12
service_96_18,919,16,12
service_96_19,919,16,12
service_96_20,919,16,12
service_96_21,919,16,12
service_96_22,919,16,12
service_96_23,919,16,12
service_96_24,919,16,12
service_96_25,919,16,12
service_97_0,2,3,1
service_97_1,2,3,1
service_97_2,2,3,1
service_97_3,2,3,1
service_97_4,2,3,1
service_97_5,2,3,1
service_97_6,2,3,1
service_97_7,2,3,1
service_97_8,2,3,1
service_97_9,2,3,1
service_97_10,2,3,1
service_97_11,2,3,1
service_97_12,2,3,1
service_97_13,2,3,1
service_97_14,2,3,1
service_97_15,2,3,1
service_97_16,2,3,1
service_97_17,2,3,1
service_97_18,2,3,1
service_97_19,2,3,1
service_97_20,2,3,1
service_97_21,2,3,1
service_97_22,2,3,1
service_97_23,2,3,1
service_98_0,1664,10,23
service_98_1,1664,10,23
service_98_2,1664,10,23
service_98_3,1664,10,23
service_98_4,1664,10,23
service_98_5,1664,10,23
service_98_6,1664,10,23
service_98_7,1664,10,23
service_98_8,1664,10,23
service_98_9,1664,10,23
service_98_10,1664,10,23
service_98_11,1664,10,23
service_98_12,1664,10,23
service_99_0,3953,15,12
service_99_1,3953,15,12
service_99_2,3953,15,12
service_99_3,3953,15,12
service_99_4,3953,15,12
service_99_5,3953,15,12
service_99_6,3953,15,12
service_99_7,3953,15,12
service_99_8,3953,15,12
service_99_9,3953,15,12
service_99_10,3953,15,12
service_99_11,3953,15,12
service_99_12,3953,15,12
service_99_13,3953,15,12
service_99_14,3953,15,12
service_99_15,3953,15,12
service_99_16,3953,15,12
service_99_17,3953,15,12
service_99_18,3953,15,12
service_99_19,3953,15,12
service_100_0,693,95,4
service_101_0,8,5,2
service_101_1,8,5,2
service_101_2,8,5,2
service_101_3,8,5,2
service_101_4,8,5,2
service_101_5,8,5,2
service_101_6,8,5,2
service_101_7,8,5,2
service_101_8,8,5,2
service_101_9,8,5,2
service_102_0,29,2,3
service_103_0,15,3,4
service_103_1,15,3,4
service_103_2,15,3,4
service_103_3,15,3,4
service_103_4,15,3,4
service_103_5,15,3,4
service_103_6,15,3,4
service_103_7,15,3,4
service_103_8,15,3,4
service_103_9,15,3,4
service_103_10,15,3,4
service_103_11,15,3,4
service_103_12,15,3,4
service_103_13,15,3,4
service_103_14,15,3,4
service_103_15,15,3,4
service_103_16,15,3,4
service_103_17,15,3,4
service_103_18,15,3,4
service_104_0,495,3,1
service_104_1,495,3,1
service_104_2,495,3,1
service_104_3,495,3,1
service_104_4,495,3,1
service_104_5,495,3,1
service_104_6,495,3,1
service_104_7,495,3,1
service_104_8,495,3,1
service_104_9,495,3,1
service_104_10,495,3,1
service_104_11,495,3,1
service_104_12,495,3,1
service_104_13,495,3,1
service_104_14,495,3,1
service_104_15,495,3,1
service_104_16,495,3,1
service_105_0,2024,8,22
service_105_1,2024,8,22
service_105_2,2024,8,22
service_105_3,2024,8,22
service_105_4,2024,8,22
service_105_5,2024,8,22
service_105_6,2024,8,22
service_105_7,2024,8,22
service_105_8,2024,8,22
service_105_9,2024,8,22
service_105_10,2024,8,22
service_105_11,2024,8,22
service_105_12,2024,8,22
service_105_13,2024,8,22
service_105_14,2024,8,22
service_105_15,2024,8,22
service_105_16,2024,8,22
service_105_17,2024,8,22
service_105_18,2024,8,22
service_105_19,2024,8,22
service_106_0,568,78,6
service_107_0,691,5,16
service_107_1,691,5,16
service_107_2,691,5,16
service_107_3,691,5,16
service_107_4,691,5,16
service_107_5,691,5,16
service_107_6,691,5,16
service_107_7,691,5,16
service_107_8,691,5,16
service_107_9,691,5,16
service_107_10,691,5,16
service_107_11,691,5,16
service_107_12,691,5,16
service_107_13,691,5,16
service_107_14,691,5,16
service_107_15,691,5,16
service_107_16,691,5,16
service_108_0,461,3,57
service_109_0,23380,4,2
service_110_0,28,7,1
service_111_0,42,6,1
service_112_0,954,77,6
service_113_0,1563,8,16
service_113_1,1563,8,16
service_113_2,1563,8,16
service_113_3,1563,8,16
service_113_4,1563,8,16
service_113_5,1563,8,16
service_113_6,1563,8,16
service_113_7,1563,8,16
service_113_8,1563,8,16
service_113_9,1563,8,16
service_113_10,1563,8,16
service_114_0,23,2,4
service_114_1,23,2,4
service_114_2,23,2,4
service_114_3,23,2,4
service_114_4,23,2,4
service_114_5,23,2,4
service_114_6,23,2,4
service_114_7,23,2,4
service_114_8,23,2,4
service_114_9,23,2,4
service_114_10,23,2,4
service_114_11,23,2,4
service_114_12,23,2,4
service_114_13,23,2,4
service_114_14,23,2,4
service_114_15,23,2,4
service_114_16,23,2,4
service_114_17,23,2,4
service_114_18,23,2,4
service_114_19,23,2,4
service_114_20,23,2,4
service_114_21,23,2,4
service_114_22,23,2,4
service_114_23,23,2,4
service_114_24,23,2,4
service_114_25,23,2,4
service_114_26,23,2,4
service_115_0,41,1,3
service_116_0,3247,16,18
service_117_0,244,5,37
service_118_0,16878,6,3
service_119_0,513,11,13
service_120_0,14421,80,75
service_121_0,440,1,52
service_122_0,96,2,1
service_123_0,13914,114,80
service_124_0,1,4,2
service_124_1,1,4,2
service_124_2,1,4,2
service_124_3,1,4,2
service_124_4,1,4,2
service_124_5,1,4,2
service_124_6,1,4,2
service_124_7,1,4,2
service_124_8,1,4,2
service_124_9,1,4,2
service_124_10,1,4,2
service_124_11,1,4,2
service_124_12,1,4,2
service_124_13,1,4,2
service_124_14,1,4,2
service_124_15,1,4,2
service_124_16,1,4,2
service_125_0,192,5,1
service_126_0,753,7,15
service_127_0,995,15,16
service_127_1,995,15,16
service_127_2,995,15,16
service_127_3,995,15,16
service_127_4,995,15,16
service_127_5,995,15,16
service_127_6,995,15,16
service_127_7,995,15,16
service_127_8,995,15,16
service_127_9,995,15,16
service_127_10,995,15,16
service_127_11,995,15,16
service_127_12,995,15,16
service_127_13,995,15,16
service_127_14,995,15,16
service_127_15,995,15,16
service_127_16,995,15,16
service_127_17,995,15,16
service_127_18,995,15,16
service_127_19,995,15,16
service_127_20,995,15,16
service_128_0,1181,13,20
service_129_0,3804,15,23
service_130_0,1552,9,23
service_131_0,151,2,1
service_131_1,151,2,1
service_131_2,151,2,1
service_131_3,151,2,1
service_131_4,151,2,1
service_131_5,151,2,1
service_131_6,151,2,1
service_131_7,151,2,1
service_131_8,151,2,1
service_131_9,151,2,1
service_131_10,151,2,1
service_131_11,151,2,1
service_131_12,151,2,1
service_131_13,151,2,1
service_131_14,151,2,1
service_132_0,162,3,5
service_132_1,162,3,5
service_132_2,162,3,5
service_132_3,162,3,5
service_132_4,162,3,5
service_132_5,162,3,5
service_132_6,162,3,5
service_133_0,12756,82,32
service_134_0,12375,3,1
service_134_1,12375,3,1
service_134_2,12375,3,1
service_134_3,12375,3,1
service_134_4,12375,3,1
service_134_5,12375,3,1
service_134_6,12375,3,1
service_134_7,12375,3,1
service_134_8,12375,3,1
service_134_9,12375,3,1
service_134_10,12375,3,1
service_134_11,12375,3,1
service_134_12,12375,3,1
service_134_13,12375,3,1
service_134_14,12375,3,1
service_134_15,12375,3,1
service_134_16,12375,3,1
service_134_17,12375,3,1
service_134_18,12375,3,1
service_134_19,12375,3,1
service_134_20,12375,3,1
service_135_0,280,80,3
service_135_1,280,80,3
service_135_2,280,80,3
service_135_3,280,80,3
service_135_4,280,80,3
service_135_5,280,80,3
service_135_6,280,80,3
service_135_7,280,80,3
service_135_8,280,80,3
service_135_9,280,80,3
service_135_10,280,80,3
service_135_11,280,80,3
service_135_12,280,80,3
service_135_13,280,80,3
service_135_14,280,80,3
service_135_15,280,80,3
service_135_16,280,80,3
service_135_17,280,80,3
service_135_18,280,80,3
service_135_19,280,80,3
service_135_20,280,80,3
service_136_0,381,8,1
service_137_0,3032,15,17
service_138_0,9,1,2
service_138_1,9,1,2
service_138_2,9,1,2
service_138_3,9,1,2
service_138_4,9,1,2
service_138_5,9,1,2
service_138_6,9,1,2
service_138_7,9,1,2
service_138_8,9,1,2
service_138_9,9,1,2
service_138_10,9,1,2
service_138_11,9,1,2
service_138_12,9,1,2
service_138_13,9,1,2
service_138_14,9,1,2
service_138_15,9,1,2
service_138_16,9,1,2
service_138_17,9,1,2
service_138_18,9,1,2
service_138_19,9,1,2
service_138_20,9,1,2
service_138_21,9,1,2
service_138_22,9,1,2
service_138_23,9,1,2
service_138_24,9,1,2
service_138_25,9,1,2
service_139_0,309,3,1
service_140_0,481,9,14
service_141_0,457,7,40
service_142_0,458,70,6
service_142_1,458,70,6
service_142_2,458,70,6
service_142_3,458,70,6
service_142_4,458,70,6
service_142_5,458,70,6
service_142_6,458,70,6
service_142_7,458,70,6
service_142_8,458,70,6
service_142_9,458,70,6
service_142_10,458,70,6
service_142_11,458,70,6
service_142_12,458,70,6
service_142_13,458,70,6
service_142_14,458,70,6
service_143_0,630,120,3
service_143_1,630,120,3
service_143_2,630,120,3
service_143_3,630,120,3
service_143_4,630,120,3
service_143_5,630,120,3
service_143_6,630,120,3
service_143_7,630,120,3
service_143_8,630,120,3
service_143_9,630,120,3
service_143_10,630,120,3
service_143_11,630,120,3
service_143_12,630,120,3
service_143_13,630,120,3
service_143_14,630,120,3
service_143_15,630,120,3
service_143_16,630,120,3
service_143_17,630,120,3
service_143_18,630,120,3
service_143_19,630,120,3
service_143_20,630,120,3
service_143_21,630,120,3
service_143_22,630,120,3
service_143_23,630,120,3
service_143_24,630,120,3
service_143_25,630,120,3
service_143_26,630,120,3
service_143_27,630,120,3
service_143_28,630,120,3
service_143_29,630,120,3
service_144_0,39,6,6
service_144_1,39,6,6
service_144_2,39,6,6
service_144_3,39,6,6
service_144_4,39,6,6
service_144_5,39,6,6
service_144_6,39,6,6
service_144_7,39,6,6
service_144_8,39,6,6
service_144_9,39,6,6
service_144_10,39,6,6
service_144_11,39,6,6
service_144_12,39,6,6
service_144_13,39,6,6
service_144_14,39,6,6
service_144_15,39,6,6
service_144_16,39,6,6
service_144_17,39,6,6
service_144_18,39,6,6
service_144_19,39,6,6
service_144_20,39,6,6
service_144_21,39,6,6
service_144_22,39,6,6
service_144_23,39,6,6
service_144_24,39,6,6
service_144_25,39,6,6
service_145_0,526,85,1
service_146_0,2,2,1
service_147_0,371,114,5
service_148_0,3781,15,17
service_149_0,25,1,2
service_150_0,161,5,1
service_150_1,161,5,1
service_150_2,161,5,1
service_150_3,161,5,1
service_150_4,161,5,1
service_150_5,161,5,1
service_150_6,161,5,1
service_150_7,161,5,1
service_150_8,161,5,1
service_150_9,161,5,1
service_150_10,161,5,1
service_150_11,161,5,1
service_151_0,377,2,4
service_151_1,377,2,4
service_151_2,377,2,4
service_151_3,377,2,4
service_152_0,4,3,2
service_152_1,4,3,2
service_152_2,4,3,2
service_152_3,4,3,2
service_152_4,4,3,2
service_152_5,4,3,2
service_152_6,4,3,2
service_152_7,4,3,2
service_152_8,4,3,2
service_152_9,4,3,2
service_152_10,4,3,2
service_152_11,4,3,2
service_152_12,4,3,2
service_153_0,12357,6,2
service_153_1,12357,6,2
service_153_2,12357,6,2
service_153_3,12357,6,2
service_153_4,12357,6,2
service_153_5,12357,6,2
service_153_6,12357,6,2
service_153_7,12357,6,2
service_153_8,12357,6,2
service_153_9,12357,6,2
service_153_10,12357,6,2
service_153_11,12357,6,2
service_153_12,12357,6,2
service_153_13,12357,6,2
service_153_14,12357,6,2
service_154_0,538,5,11
service_155_0,3,6,3
service_156_0,963,12,8
service_156_1,963,12,8
service_156_2,963,12,8
service_156_3,963,12,8
service_156_4,963,12,8
service_156_5,963,12,8
service_156_6,963,12,8
service_156_7,963,12,8
service_156_8,963,12,8
service_156_9,963,12,8
service_156_10,963,12,8
service_156_11,963,12,8
service_157_0,3915,10,24
